verbe,id,auteur,titre,intervale tps,date,page,ctx gauche,mot gauche,ponct G,pivot,ponct D,mot droit,ctx droit
montrer,6967,LANZMANN Jacques,Le Têtard,1970-1979,1976,91,"qui me tourmentait de partout . « Allez ,",Jacquiot,",",montre,,-moi,". » La voix n' était pas tellement tendre , plutôt"
montrer,6968,LANZMANN Jacques,Le Têtard,1970-1979,1976,101,"face , s' observaient et , par-dessus les lignes , on",se,,montrait,,les,photos des marraines de guerre . Personne ne savait
montrer,6969,LANZMANN Jacques,Le Têtard,1970-1979,1976,109,ciel étoilé . Il m' avait enseigné la Grande,Ourse,",",montré,,le,"Chariot , rempli mes yeux de Voie Lactée . Il disait ,"
montrer,6970,LANZMANN Jacques,Le Têtard,1970-1979,1976,140,", et que la dame , qui n' était pas toute jeune , lui",avait,,montré,,ses,fesses en échange d' une douzaine d' oeufs .
montrer,6971,LANZMANN Jacques,Le Têtard,1970-1979,1976,159,"pas , j' ai dénoué la bâche qui me servait de ciré",et,,montré,,mon,indéfrisable . L' un des miliciens s' est mis à
montrer,6972,LANZMANN Jacques,Le Têtard,1970-1979,1976,168,Irène et le nègre . J' ai mimé mes combats de,boxe,",",montré,,mes,"bleus et mes muscles , dit tout ce que j' avais fait"
montrer,6973,LANZMANN Jacques,Le Têtard,1970-1979,1976,184,sous la peau . Elle m' avait emmené près du lavabo,et,,montré,,comment,faire pour la nettoyer . C' était la deuxième
montrer,6974,LANZMANN Jacques,Le Têtard,1970-1979,1976,204,"au côté , la voici qui s' arrête . Elle",charme,",",montre,,un,"ordre de mission , parlemente . La grille s' entrouvre"
montrer,6975,LANZMANN Jacques,Le Têtard,1970-1979,1976,218,de vivre . J' ai agrippé Bisson par le bras et je lui,ai,,montré,,que,je bandais et j' ai dit sans bégayer que j' allais m'
montrer,6976,CHAIX Marie,Les Silences ou la vie d'une femme,1970-1979,1976,36,"hommes , d' exhiber un centimètre de cheville . On",les,,montra,,du,"doigt , on les traita de filles les premières qui"
montrer,6977,CHAIX Marie,Les Silences ou la vie d'une femme,1970-1979,1976,66,"devint professeur , forma de nombreux élèves et",se,,montrait,,infiniment,moins sévère avec eux qu' avec moi .
montrer,6978,CHAIX Marie,Les Silences ou la vie d'une femme,1970-1979,1976,72,"à l' homme . Femme traditionnellement soumise , tu",te,,montras,,présente,"quand il le voulait , patiente quand il le"
montrer,6979,CHAIX Marie,Les Silences ou la vie d'une femme,1970-1979,1976,110,et lui cachent l' ombre où ils s' ennuient . Ne,lui,,montrent,,pas,"la boue souterraine où ils s' enlisent , ne lui"
montrer,6980,CHAIX Marie,Les Silences ou la vie d'une femme,1970-1979,1976,133,pèlerinage aux sources à travers l' Alsace . Elle,me,,montra,,sa,"maison natale , son lycée sous le lierre , la tombe de"
montrer,6981,DOUBROVSKY Serge,Fils,1970-1979,1977,38,", c' est elles . Les consommatrices . Ma",marchandise,.,Montre,,-moi,ta petite boutique . Savoureuse ou pas . Bien
montrer,6982,DOUBROVSKY Serge,Fils,1970-1979,1977,81,classique . Jamais traduite en français . A,bien,,montré,,le,côté baroque . Commentaire d' Antoine Adam : idée
montrer,6983,DOUBROVSKY Serge,Fils,1970-1979,1977,248,"gauche s' incurve . Inflexion câline ,",canine,.,Montre,,les,"crocs . — What ? — You must have hit on an old fear , a"
montrer,6984,DOUBROVSKY Serge,Fils,1970-1979,1977,261,MON MONSTRE Serge you are remarque acérée la dent,dure,,montre,,les,crocs MI-CROCODILE et puis silence derrière sa
montrer,6985,DOUBROVSKY Serge,Fils,1970-1979,1977,308,"ai voulu , mais après ... après FURIEUX décolère",pas,,montre,,les,crocs de quoi elle se mêle c' est mon argent peux en
montrer,6986,DOUBROVSKY Serge,Fils,1970-1979,1977,318,dans les coulisses . Forcé . Y a des choses qu',on,,montre,,pas,. Même en rêve . Moi - fils . Qui s' accouple . Au moi -
montrer,6987,DOUBROVSKY Serge,Fils,1970-1979,1977,344,suis en vedette . Mon film . Je me joue et me rejoue . Je,lui,,montre,.,Tu,"aimes montrer ta petite boutique . À la longue ,"
montrer,6988,DOUBROVSKY Serge,Fils,1970-1979,1977,459,de vous si vous avez besoin de renseignements que je,vous,,montre,,dis,c' est gentil je suis tout seul moi seul peux pas
montrer,6989,DOUBROVSKY Serge,Fils,1970-1979,1977,465,REPOS MON BONHEUR SEMBLAIT ÊTRE AFFERMI ATHÈNES,ME,,MONTRA,,MON,SUPERBE ENNEMI à l' éclatement la rupture de la
montrer,6990,DOUBROVSKY Serge,Fils,1970-1979,1977,487,pinces linge toujours propre d' ailleurs dessous,se,,montrent,,pas,dans la famille sa culotte s' accroche avec des
montrer,6991,DOUBROVSKY Serge,Fils,1970-1979,1977,508,voire ici disert produisant un effet comique comme l',a,,montré,,Freud,ce monstre taureau et dragon il faut le regarder
montrer,6992,MANCHETTE Jean-Patrick,Fatale,1970-1979,1977,29,loin dans le couloir de l' étage ; dans l' embrasure,se,,montra,,une,"petite vieillarde bijoutée , l' oeil curieux , qui"
montrer,6993,MANCHETTE Jean-Patrick,Fatale,1970-1979,1977,46,de là . Le docteur Sinistrat et Mme Lenverguez,se,,montrèrent,",",écarquillant,les yeux . Ils se tenaient par la main
montrer,6994,MANCHETTE Jean-Patrick,Fatale,1970-1979,1977,53,", à Bléville et aux environs . Chaque fois elle",se,,montra,,indécise,"mais charmante , de sorte que le notaire ne lui"
montrer,6995,MANCHETTE Jean-Patrick,Fatale,1970-1979,1977,53,ne lui en voulait pas de ses refus ; au contraire il,se,,montrait,,de,plus en plus heureux de se mettre en quatre . La vie d'
montrer,6996,MANCHETTE Jean-Patrick,Fatale,1970-1979,1977,75,porte était entrebâillée . Dans l' embrasure,se,,montrait,,une,petite vieillarde . Aimée secoua ses cheveux avec
montrer,6997,MANCHETTE Jean-Patrick,Fatale,1970-1979,1977,97,"la presse parisienne , dit le baron . Mais d' abord je",leur,,montre,,un,"exemplaire , afin qu' ils suent de peur , afin qu' ils"
montrer,6998,ERNAUX Annie,Ce qu'ils disent ou rien,1970-1979,1977,16,"était Alberte , pas Céline . Maintenant , on ne se",le,,montrerait,,plus,", « celui -là » , ni rien , même la tante Rose"
montrer,6999,ERNAUX Annie,Ce qu'ils disent ou rien,1970-1979,1977,21,et peut-être que ça crée des obstacles de s',être,,montré,,nos,carabis étant petites . ça n' avait pas de rapport
montrer,7000,ERNAUX Annie,Ce qu'ils disent ou rien,1970-1979,1977,96,"de danger qu' elle me surveille ces jours -là , et",ça,,montrait,,que,"j' avais osé , que je lui disais crotte , un cri d'"
montrer,7001,ERNAUX Annie,Ce qu'ils disent ou rien,1970-1979,1977,122,si j' avais vu la Vierge ou n' importe quel saint qui,se,,montre,,dans,"un nuage . Et j' étais là , enfin . L' harmonie ."
montrer,7002,ERNAUX Annie,Ce qu'ils disent ou rien,1970-1979,1977,153,"l' herbe , les quatre fers en l' air et puis dis tu me",les,,montreras,,tes,"serviettes pleines de sang , pas faux jeton , elle a"
montrer,7003,SIMONIN Albert,Confessions d'un enfant de la Chapelle,1970-1979,1977,16,un louchébem concurrent . Tous les perroquets,ne,,montraient,,pas,l' urbanité et la tendance au dialogue de l'
montrer,7004,SIMONIN Albert,Confessions d'un enfant de la Chapelle,1970-1979,1977,75,maniable étant donné son calibre . Le boche s',était,,montré,,réellement,très imprudent en venant se frotter à
montrer,7005,SIMONIN Albert,Confessions d'un enfant de la Chapelle,1970-1979,1977,126,"par lui la veille , alors que je m' étais jusqu'",alors,,montré,,en,chaque début de semaine un auditeur complaisant .
montrer,7006,SIMONIN Albert,Confessions d'un enfant de la Chapelle,1970-1979,1977,137,", leçon d' anatomie sur le sujet pour laquelle",je,,montrai,,sur-le-champ,une très sérieuse application . Leurs
montrer,7007,SIMONIN Albert,Confessions d'un enfant de la Chapelle,1970-1979,1977,148,"emploi ! Toutefois , tenant compte du zèle que j'",avais,,montré,,lors,"de mon entrée dans sa maison , un préavis d' un"
montrer,7008,SIMONIN Albert,Confessions d'un enfant de la Chapelle,1970-1979,1977,163,". Sans outrageusement me bêcher , les mignonnes",me,,montraient,,une,"froideur que ma désertion du rendez-vous , elle"
montrer,7009,SIMONIN Albert,Confessions d'un enfant de la Chapelle,1970-1979,1977,182,sorte de bienveillance me rappelant celle que m',avait,,montrée,,mon,"examinateur à l' oral du certif , le curieux de"
montrer,7010,SIMONIN Albert,Confessions d'un enfant de la Chapelle,1970-1979,1977,186,"de Jéricho , et que ses affiches grand",format,,montraient,,embouchant,"simultanément deux de ces instruments ,"
montrer,7011,SIMONIN Albert,Confessions d'un enfant de la Chapelle,1970-1979,1977,193,"réflexion et crainte que mon daron aille , si je",me,,montrais,,généreux,", appuyer le lendemain dimanche les"
montrer,7012,SIMONIN Albert,Confessions d'un enfant de la Chapelle,1970-1979,1977,224,cour de départ . Ils me retapissent à la voiture et,se,,montrent,,immédiatement,"très accueillants , poussant à l'"
montrer,7013,SIMONIN Albert,Confessions d'un enfant de la Chapelle,1970-1979,1977,237,que fût son plaisir de briller à un jeu où il s',était,,montré,,habile,. Le pauvre vieux papa se désintéressait
montrer,7014,SIMONIN Albert,Confessions d'un enfant de la Chapelle,1970-1979,1977,246,eu grand tort d' hésiter à rencontrer ce mec . Il,se,,montra,,parfait,sur tous les plans . Nullement bêcheur comme je
montrer,7015,SIMONIN Albert,Confessions d'un enfant de la Chapelle,1970-1979,1977,246,à me mettre à l' aise était la,discrétion,,montrée,,à,"l' égard de ma frangine par ce Raymond . Certes , nous"
montrer,7016,SIMONIN Albert,Confessions d'un enfant de la Chapelle,1970-1979,1977,257,"s' était , dans le dégrénage de mes",fringues,",",montré,,si,"persuasif , que je commençais à ne plus pouvoir"
montrer,7017,SIMONIN Albert,Confessions d'un enfant de la Chapelle,1970-1979,1977,265,"poids !... assure Raymond , me devançant ... Je lui",ai,,montré,,...,"- Parfait ! Soyez pas timide , Albert !... Vous"
montrer,7018,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,32,", blasé déjà , et , au bout , ce geste du long doigt",qui,,montre,,ou,"souligne ou renonce , la Pietà , Moïse , et le"
montrer,7019,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,35,"état pur . Jeannot , ça le foutait en rogne , ça . Il",le,,montrait,,pas,", mais , zut ! s' ils sont comme ça , les patriotes ,"
montrer,7020,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,38,"le morceau , un trou comme ça ... Le jeune",Polonais,,montre,",",entre,les deux pouces et les deux index : format
montrer,7021,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,41,"Y a pas de bureau , pas de fauteuils » , il le dit pas , il",le,,montre,: -,Venez,", on va s' asseoir sur ce rocher , c' est la"
montrer,7022,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,83,"de quoi ? quelques mois , quelques semaines Dunkerque",me,,montre,,l',"immense , la glorieuse Armée rouge repoussant les"
montrer,7023,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,125,", naturel : « Fini , fini , tout ça ! Sur l'",écran,",",montrez,,-nous,"des paysans , des prolétaires ! Y a qu' eux qui"
montrer,7024,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,146,"chiens , et ça criait , ça braillait contre moi ,",ça,,montrait,,le,poing ! Depuis l' interdiction du Parti par Daladier
montrer,7025,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,164,"à Dijon pour s' acheter des chaussures , elle",avait,,montré,,ses,"tickets . Quelques mois après , Dunkerque a"
montrer,7026,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,169,ont encore voté avec les M. R . P. ! Faudrait que,tu,,montres,,Blum,et Bidault en train de comploter sur notre dos .
montrer,7027,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,169,"vieux lui , allons ! c' est pas si mal , cette Marianne",qui,,montre,,ses,"genoux ! mine de rien , le bonhomme prenait Hanjure"
montrer,7028,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,170,", il le tuyautait pas que pour l' art graphique , il",lui,,montrait,,comment,se couper des petits cubes de chabichou pour
montrer,7029,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,191,"faut , nous y rentrerons . Absolument . Nos mineurs",ont,,montré,,de,quoi ils sont capables quand ça chauffe ! Bon ... Si
montrer,7030,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,201,", une larme à peine , si on disait oui partout !",Calez,,montrait,,le,tas de journaux passé sur son avant-bras . Pas
montrer,7031,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,202,la lisière des bois . Coup de pédale habituel .,Calez,,montrait,,les,"dents : On a miné par là , justement ! Puis très"
montrer,7032,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,204,"et les flics , les autres qui vont venir de là-bas (",il,,montre,,la,lisière des bois au bout de son bras incroyablement
montrer,7033,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,216,", au premier , elle tricote . à son passage ,",elle,,montre,,l',"ouvrage où il en est , coquine , l' air de trahir un"
montrer,7034,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,222,", on a gardé çui -là pourquoi ? parce qu'",il,,montre,,Marx,jaillissant du bouquin sous forme de nuage ...
montrer,7035,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,222,", y en a , vaut mieux pas les voir de trop près ...",Elle,,montrait,,des,"miniatures , au plafond , à des hauteurs ! c' était"
montrer,7036,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,225,", en militant très responsable , pas de ceux qu'",on,,montrait,,le,"plus , - le modèle éminence Grise . Un succès , bref"
montrer,7037,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,236,ne sommes pas là pour polémiquer . Je croyais que,tu,,montrerais,,un,"peu de bonne volonté , que tu proposerais de faire"
montrer,7038,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,257,du Cirque de Moscou à l' Olympia . Je lui,ai,,montré,,L',Huma du jour : « J' ai de la peine à vous croire quand
montrer,7039,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,276,"sur le rédacteur en chef , tu sais , Cougniat . Je lui",ai,,montré,,des,photos de Rosa que je venais de retirer de chez le
montrer,7040,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,281,". Dunk avait fait front , il racontait comment ,",il,,montrait,,au,"dessinateur sur les murs , le plafond , le fauteuil ,"
montrer,7041,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,282,"mystique comme lui , ça a été beaucoup plus ... (",elle,,montre,,son,"front ) que sensuel . C' était une enfant , il fallait"
montrer,7042,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,325,Ils peuvent pas sortir le canard sans nous . Hanjure,nous,,montre,,la,"voie , il passe le premier . Nous , on suivra . Et on sera"
montrer,7043,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,332,"tribunes élevées , pas trop éclairées . à moi , il",se,,montre,,avec,"sa patte raide , son bras mort , sa bouille de"
montrer,7044,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,339,"terrible , immédiate , qui allait jusque-là (",il,,montre,,sa,"mâchoire ) , qui me tenait tout le bras gauche ,"
montrer,7045,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,354,"... - Attends , attends , la Pravda , tu l'",as,?,montre,,-moi,", il est où , Lénine , dans ce boulon tout bête ? -"
montrer,7046,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,360,"copains : « Plus le singe monte haut , plus au peuple ,",il,,montre,,sa,grimace ... » D' un regard l' interprète et le
montrer,7047,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,362,"saupoudré de farine , de la pâtisserie russe .",Josta,,montre,,au,"loin une traînée blanche , une voie lactée qui"
montrer,7048,CHABROL Jean-Pierre,La Folie des miens,1970-1979,1977,365,", Kalinine , Sverdlov , Jdanov , Gorki , il s'",arrête,",",montre,,l',interminable queue des visiteurs à l' entrée du
montrer,7049,YOURCENAR Marguerite,Nouvelles orientales,1970-1979,1978,1174,"était triste et parlait de son grand âge , Ling",lui,,montrait,,en,souriant le tronc solide d' un vieux chêne ; lorsque
montrer,7050,YOURCENAR Marguerite,Nouvelles orientales,1970-1979,1978,1177,vieux serviteurs qu' on m' avait octroyés,se,,montraient,,le,"moins possible ; les heures tournaient en cercle ,"
montrer,7051,YOURCENAR Marguerite,Nouvelles orientales,1970-1979,1978,1185,graisse et son propre visage bouffi de larmes . Elle ne,se,,montra,,ni,"moins tendre ni moins chaude que la veille ; et , au"
montrer,7052,YOURCENAR Marguerite,Nouvelles orientales,1970-1979,1978,1192,"cette pesante chair de pierre . à Arta , en Grèce ,",on,,montre,,ainsi,un pont où fut emmurée une jeune fille : un peu de
montrer,7053,YOURCENAR Marguerite,Nouvelles orientales,1970-1979,1978,1218,"source . Après chaque désastre , le moine",Thérapion,,montrait,,le,"poing aux bois où se cachaient les Maudites , mais"
montrer,7054,YOURCENAR Marguerite,Nouvelles orientales,1970-1979,1978,1232,qu' une pastèque rouge avec des grains noirs au,fond,- .,Montre,,-moi,"ça , menteuse , espèce de taupe noire , et rends"
montrer,7055,YOURCENAR Marguerite,Nouvelles orientales,1970-1979,1978,1242,"du Grand Noir , qui est très mauvais . Le Grand Noir",ne,,montra,,pas,les dents . Maintenant qu' on savait que Marko était
montrer,7056,YOURCENAR Marguerite,Nouvelles orientales,1970-1979,1978,1246,bleu . Mais l esclave qui par ordre de son,maître,,montrait,,à,l' étranger ces merveilles était borgne et sur l'
montrer,7057,BOSQUET Alain,Une mère russe,1970-1979,1978,29,. - Pas du tout : je ne tiens pas à cacher mes amis . Je,les,,montre,,au,grand jour . On appelle ça l' amour de ses parents . -
montrer,7058,BOSQUET Alain,Une mère russe,1970-1979,1978,31,"toujours sans te tromper . Au bout de deux mois , si je",ne,,montrais,,pas,"une certaine lassitude , ma partenaire devenait ,"
montrer,7059,BOSQUET Alain,Une mère russe,1970-1979,1978,32,et Paul Éluard . L' inconcevable légèreté que,tu,,montrais,,à,"l' égard de ces idoles , m' irritait beaucoup . Je me"
montrer,7060,BOSQUET Alain,Une mère russe,1970-1979,1978,43,"voir en mon amie une ogresse en puissance , et même tu",te,,montrais,,timide,avec elle : tantôt d' une hostilité
montrer,7061,BOSQUET Alain,Une mère russe,1970-1979,1978,49,"mon embarquement pour l' Europe , aucun de nous trois",ne,,montrait,,la,"moindre joie . Devant l' inconnu , cela était"
montrer,7062,BOSQUET Alain,Une mère russe,1970-1979,1978,55,avec aisance de victoire en victoire . Tu m' as,pourtant,,montré,,des,"lettres de moi , que les censures anglaise et"
montrer,7063,BOSQUET Alain,Une mère russe,1970-1979,1978,66,"natale , des cigognes qui ne reviennent plus et tu",me,,montrais,,d',"autres oiseaux , tes seins qui avaient l' air de"
montrer,7064,BOSQUET Alain,Une mère russe,1970-1979,1978,79,", que tu as aimé l' année dernière . Je",te,,montrerai,,aussi,"Lyons-la-Forêt avec sa futaie , si pure , si"
montrer,7065,BOSQUET Alain,Une mère russe,1970-1979,1978,83,", et non ceux de mes parents , à condition que je",me,,montre,,raisonnable,et pratique . Je n' ai pas beaucoup
montrer,7066,BOSQUET Alain,Une mère russe,1970-1979,1978,89,au vent comme des bannières militaires . Je me,suis,,montré,,plein,"d' audace et de fougue , de sorte qu' il a fini par me"
montrer,7067,BOSQUET Alain,Une mère russe,1970-1979,1978,96,"font d' excellentes partenaires au lit , et",elles,,montrent,,dans,les besoins de leur féminité une sorte de grâce
montrer,7068,BOSQUET Alain,Une mère russe,1970-1979,1978,107,"de la famille , c' est notre fils . Venez que je",vous,,montre,,quelques-uns,de ses livres : il y en a plus de quinze . »
montrer,7069,BOSQUET Alain,Une mère russe,1970-1979,1978,116,d' arbres ? Il va installer un atelier de poterie . Il m',a,,montré,,des,"vases qu' il a faits lui -même . C' est un artiste , et"
montrer,7070,BOSQUET Alain,Une mère russe,1970-1979,1978,137,"lui , et je riais de leur pleutrerie : à moi , Ballon",ne,,montrerait,,jamais,la moindre hostilité . J' ai songé
montrer,7071,BOSQUET Alain,Une mère russe,1970-1979,1978,154,", si affamée . Tu m' amadouais , tu me circonvenais ,",tu,,montrais,,une,patience monstrueuse . Tu m' interrogeais sur ma
montrer,7072,BOSQUET Alain,Une mère russe,1970-1979,1978,156,"à eux , mais ils avaient appris leur leçon",et,,montraient,,alors,un détachement dont j' étais meurtri . Que
montrer,7073,BOSQUET Alain,Une mère russe,1970-1979,1978,161,"allusion à notre vie commune . Maria , pour sa part , t'",a,,montré,,les,moindres recoins de la chambre à coucher : si tu
montrer,7074,BOSQUET Alain,Une mère russe,1970-1979,1978,178,"heures . Ma nuit fut tourmentée mais , au matin , j'",ai,,montré,,une,"sorte d' allégresse , qui a dissipé tous tes"
montrer,7075,BOSQUET Alain,Une mère russe,1970-1979,1978,180,"n' avais rien d' un élève écrasé par ses manuels ,",je,,montrais,,un,"bel équilibre . Cette fois , Cécile Dewaet a tenu"
montrer,7076,BOSQUET Alain,Une mère russe,1970-1979,1978,224,prix n' en était pas nécessairement réduit . J',ai,,montré,,quelques,"signes de fatigue , et tu m' as fait répéter"
montrer,7077,BOSQUET Alain,Une mère russe,1970-1979,1978,224,"de force et je n' en étais pas peu fier ! Bientôt ,",je,,montrerais,,à,mon père lequel de nous deux était le plus doué
montrer,7078,BOSQUET Alain,Une mère russe,1970-1979,1978,228,"à ta petite réception intime , afin que le ménage",se,,montrât,,uni,", face au barbare , selon tes voeux . Après les"
montrer,7079,BOSQUET Alain,Une mère russe,1970-1979,1978,254,à d' excellents compromis : il a suffi que vous,leur,,montriez,,votre,indépendance . Vous n' étiez pas des
montrer,7080,BOSQUET Alain,Une mère russe,1970-1979,1978,279,"Cette fois , tu m' as longuement parlé de lui , et tu m'",as,,montré,,des,"lettres , pleines de compliments à ton endroit . Il"
montrer,7081,BOSQUET Alain,Une mère russe,1970-1979,1978,291,", de la classe , de l' intelligence , de la retenue . On",te,,montre,,une,"photo d' elle : évidemment , ce n' est pas une beauté"
montrer,7082,BOSQUET Alain,Une mère russe,1970-1979,1978,304,"pour la centième fois , j' étais malade . Je t' ai",même,,montré,,les,"ordonnances du médecin . - Un médecin , pour cent"
montrer,7083,BOSQUET Alain,Une mère russe,1970-1979,1978,333,", qui dépassent de ta robe de chambre",turquoise,",",montrent,,une,"crispation douloureuse , et les jambes , très"
montrer,7084,BOSQUET Alain,Une mère russe,1970-1979,1978,344,"et de mort . Tu te mis à la recherche de Tchervenko , qui",se,,montra,,de,fort bonne humeur : il venait de faire fusiller
montrer,7085,BOSQUET Alain,Une mère russe,1970-1979,1978,346,"au sous-sol , ici . Pendant vingt-quatre heures , tu",te,,montras,,d',une gaieté débordante . Tu apportas des glaïeuls
montrer,7086,TOURNIER Michel,Le Coq de bruyère,1970-1979,1978,17,. Il y eut une entrevue entre les deux frères . Caïn s',y,,montra,,doux,"et conciliant , Abel lui ricanant méchamment au"
montrer,7087,TOURNIER Michel,Le Coq de bruyère,1970-1979,1978,119,personne âgée de plus de douze ans . Le directeur,se,,montra,,très,"surpris de cette exigence , mais il respectait les"
montrer,7088,TOURNIER Michel,Le Coq de bruyère,1970-1979,1978,138,"les assauts quotidiens de la mystérieuse Yseut , il",se,,montra,,fort,abattu par cette nouvelle calamité . Son
montrer,7089,TOURNIER Michel,Le Coq de bruyère,1970-1979,1978,142,", et je ne peux plus mettre le nez dehors sans qu' on",me,,montre,,du,"doigt , sans qu' on me demande des autographes , de l'"
montrer,7090,TOURNIER Michel,Le Coq de bruyère,1970-1979,1978,153,"Arthur Tress , éva Rubinstein et Gisèle Freund . On",se,,montre,,Cartier-Bresson,", rasant les murs parce qu' il ne croit"
montrer,7091,TOURNIER Michel,Le Coq de bruyère,1970-1979,1978,158,la tête a reflué de cette tête coupée dans le,corps,,montré,",",et,qu' elle s' y manifeste en suscitant une foule de
montrer,7092,TOURNIER Michel,Le Coq de bruyère,1970-1979,1978,172,"eut un sourire mystérieux et d' un geste vague ,",elle,,montra,,les,suaires qui nous enveloppaient de toutes parts . -
montrer,7093,TOURNIER Michel,Le Coq de bruyère,1970-1979,1978,220,"maintenant , petit oiseau , reculez , reculez",encore,",",montrez,,-moi,"vos jambes , mieux que ça , voyons , quand on a de si"
montrer,7094,TOURNIER Michel,Le Coq de bruyère,1970-1979,1978,252,la préfecture et de l' évêché par exemple - et ne,se,,montrait,,que,là où il était assuré d' une indulgence
montrer,7095,TOURNIER Michel,Le Coq de bruyère,1970-1979,1978,252,"d' énormes croquenots de roulier , avachis et",boueux,,montraient,,leur,mufle rond sous l' armoire . Le baron avait beau
montrer,7096,TOURNIER Michel,Le Coq de bruyère,1970-1979,1978,314,"Les paysannes poméraniennes , les dessous qu'",elles,,montraient,,quand,elles arrachaient les pommes de terre en levant
montrer,7097,TOURNIER Michel,Le Coq de bruyère,1970-1979,1978,317,à vrai dire . D' abord on avait convenu qu' elle ne,se,,montrerait,,jamais,"nue devant moi . Jamais ! La nudité , c' était"
montrer,7098,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,35,est inspiré très librement de ce fait divers . Il,nous,,montre,,la,pièce aux murs couverts de montres . Le vieux cocher
montrer,7099,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,51,tout l' espace disponible . Les gens auxquels il,les,,montrait,,ne,les aimaient pas : ils en prenaient un dans leurs
montrer,7100,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,60,de lui la princesse ... » ) . La troisième,photo,,montre,,quatorze,jeunes filles alignées . Jane est la
montrer,7101,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,60,ne donnât pas le jour à un être qui lui ressemblât !,On,,montre,,à,Gleichen le lit où ces trois rares individus
montrer,7102,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,65,", à l' époque où il lui donnait des leçons ,",Valène,,montra,,à,Bartlebooth comme l' exemple le plus accompli de ce
montrer,7103,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,70,autres Sambre - et - Meuse . Une photo de l' époque nous,le,,montre,,avec,"son orchestre , « Albert Préfleury et ses Joyeux"
montrer,7104,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,74,s' imposèrent par la suite . Bien que Rorschash,se,,montre,,sur,"ce point très avare de précisions , il est plus que"
montrer,7105,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,124,l' Université de Lund avait étudié ces poteries,et,,montré,,que,"l' examen des sceaux , empreintes et inscriptions"
montrer,7106,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,186,"avait été volé un mois auparavant , mais elle",avait,,montré,,à,Madame Ericsson un récépissé de perte établi
montrer,7107,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,191,"fois affluence de candidats , mais élizabeth ne",se,,montra,,pas,. à la fin de l' année
montrer,7108,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,252,"; aux quatre angles du dessin , quatre",cartouches,,montraient,,respectivement,"la mort de Sir John Franklin ,"
montrer,7109,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,268,Dinteville a convoqué en fin de journée pour qu' il,lui,,montre,,ses,nouveaux modèles de répondeurs - enregistreurs .
montrer,7110,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,273,dater du XVI siècle ; à Mademoiselle Crespi elle,a,,montré,-,sans,lui en expliquer la provenance ni le rapport qu'
montrer,7111,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,273,"Orlowska qui , comme elle , a vécu en Islam , elle",a,,montré,,ce,qu' elle avait de plus précieux : une lampe en cuivre
montrer,7112,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,280,", afficha volontiers des opinions pro-allemandes et",se,,montra,,à,plusieurs occasions en compagnie de Prussiens
